row.names,encuesta,Prioridades,Frecuencia,Porcentaje,fecha
1,29,No sabe,1,0.0668896321070234,1995-01-06 00:00:00+00
10,29,Sueldos,91,6.08695652173913,1995-01-06 00:00:00+00
100,35,Empleo,165,10.9634551495017,1998-09-06 00:00:00+00
1000,91,Inmigración,90,6.0893098782138,2024-07-30 00:00:00+00
1001,91,Desigualdad,33,2.23274695534506,2024-07-30 00:00:00+00
1002,91,"Alzas de precios, inflación",10,0.6765899864682,2024-07-30 00:00:00+00
1003,91,Violencia,30,2.0297699594046,2024-07-30 00:00:00+00
1004,92,No contesta,1,0.0674763832658569,2024-10-02 00:00:00+00
1005,92,Pensiones,222,14.9797570850202,2024-10-02 00:00:00+00
1006,92,Corrupción,91,6.14035087719298,2024-10-02 00:00:00+00
1007,92,"Delincuencia, asaltos y robos",481,32.4561403508772,2024-10-02 00:00:00+00
1008,92,Derechos humanos,7,0.472334682860999,2024-10-02 00:00:00+00
1009,92,Educación,88,5.93792172739541,2024-10-02 00:00:00+00
101,35,Pobreza,201,13.3554817275747,1998-09-06 00:00:00+00
1010,92,Empleo,33,2.22672064777328,2024-10-02 00:00:00+00
1011,92,Pobreza,38,2.56410256410256,2024-10-02 00:00:00+00
1012,92,Protección del medio ambiente,17,1.14709851551957,2024-10-02 00:00:00+00
1013,92,Narcotráfico,196,13.225371120108,2024-10-02 00:00:00+00
1014,92,Salud,107,7.21997300944669,2024-10-02 00:00:00+00
1015,92,Sueldos,28,1.88933873144399,2024-10-02 00:00:00+00
1016,92,Transporte público,6,0.404858299595142,2024-10-02 00:00:00+00
1017,92,Vivienda,20,1.34952766531714,2024-10-02 00:00:00+00
1018,92,Inmigración,51,3.4412955465587,2024-10-02 00:00:00+00
1019,92,Desigualdad,20,1.34952766531714,2024-10-02 00:00:00+00
102,35,Protección del medio ambiente,5,0.332225913621262,1998-09-06 00:00:00+00
1020,92,"Alzas de precios, inflación",8,0.539811066126856,2024-10-02 00:00:00+00
1021,92,Violencia,68,4.58839406207827,2024-10-02 00:00:00+00
1022,93,No contesta,5,0.334896182183523,2025-05-07 00:00:00+00
1023,93,No sabe,3,0.200937709310114,2025-05-07 00:00:00+00
1024,93,Pensiones,168,11.2525117213664,2025-05-07 00:00:00+00
1025,93,Corrupción,87,5.8271935699933,2025-05-07 00:00:00+00
1026,93,"Delincuencia, asaltos y robos",504,33.7575351640991,2025-05-07 00:00:00+00
1027,93,Derechos humanos,14,0.937709310113865,2025-05-07 00:00:00+00
1028,93,Educación,124,8.30542531815137,2025-05-07 00:00:00+00
1029,93,Empleo,56,3.75083724045546,2025-05-07 00:00:00+00
103,35,Narcotráfico,57,3.78737541528239,1998-09-06 00:00:00+00
1030,93,Pobreza,58,3.88479571332887,2025-05-07 00:00:00+00
1031,93,Protección del medio ambiente,12,0.803750837240455,2025-05-07 00:00:00+00
1032,93,Narcotráfico,111,7.43469524447421,2025-05-07 00:00:00+00
1033,93,Salud,158,10.5827193569993,2025-05-07 00:00:00+00
1034,93,Sueldos,48,3.21500334896182,2025-05-07 00:00:00+00
1035,93,Transporte público,6,0.401875418620228,2025-05-07 00:00:00+00
1036,93,Vivienda,24,1.60750167448091,2025-05-07 00:00:00+00
1037,93,Inmigración,53,3.54989953114535,2025-05-07 00:00:00+00
1038,93,Desigualdad,16,1.07166778298727,2025-05-07 00:00:00+00
1039,93,"Alzas de precios, inflación",6,0.401875418620228,2025-05-07 00:00:00+00
104,35,Salud,154,10.2325581395349,1998-09-06 00:00:00+00
1040,93,Violencia,40,2.67916945746819,2025-05-07 00:00:00+00
1041,94,Pensiones,185,12.2760451227605,2025-06-09 00:00:00+00
1042,94,Corrupción,88,5.83941605839416,2025-06-09 00:00:00+00
1043,94,"Delincuencia, asaltos y robos",440,29.1970802919708,2025-06-09 00:00:00+00
1044,94,Derechos humanos,6,0.39814200398142,2025-06-09 00:00:00+00
1045,94,Educación,84,5.57398805573988,2025-06-09 00:00:00+00
1046,94,Empleo,43,2.85335102853351,2025-06-09 00:00:00+00
1047,94,Pobreza,85,5.64034505640345,2025-06-09 00:00:00+00
1048,94,Protección del medio ambiente,7,0.46449900464499,2025-06-09 00:00:00+00
1049,94,Narcotráfico,63,4.18049104180491,2025-06-09 00:00:00+00
105,35,Sueldos,97,6.44518272425249,1998-09-06 00:00:00+00
1050,94,Salud,242,16.0583941605839,2025-06-09 00:00:00+00
1051,94,Sueldos,46,3.05242203052422,2025-06-09 00:00:00+00
1052,94,Transporte público,3,0.19907100199071,2025-06-09 00:00:00+00
1053,94,Vivienda,22,1.45985401459854,2025-06-09 00:00:00+00
1054,94,Inmigración,81,5.37491705374917,2025-06-09 00:00:00+00
1055,94,Desigualdad,14,0.92899800928998,2025-06-09 00:00:00+00
1056,94,"Alzas de precios, inflación",11,0.72992700729927,2025-06-09 00:00:00+00
1057,94,Violencia,84,5.57398805573988,2025-06-09 00:00:00+00
106,35,Vivienda,38,2.52491694352159,1998-09-06 00:00:00+00
107,35,Reformas constitucionales,26,1.72757475083056,1998-09-06 00:00:00+00
108,35,"Alzas de precios, inflación",106,7.04318936877076,1998-09-06 00:00:00+00
109,35,Infraestructura,6,0.398671096345515,1998-09-06 00:00:00+00
11,29,Vivienda,72,4.81605351170569,1995-01-06 00:00:00+00
110,35,Sistema judicial,93,6.17940199335548,1998-09-06 00:00:00+00
111,36,No contesta,4,0.266134397870925,1998-07-20 00:00:00+00
112,36,Corrupción,68,4.52428476380572,1998-07-20 00:00:00+00
113,36,"Delincuencia, asaltos y robos",318,21.1576846307385,1998-07-20 00:00:00+00
114,36,Derechos humanos,27,1.79640718562874,1998-07-20 00:00:00+00
115,36,Educación,95,6.32069194943447,1998-07-20 00:00:00+00
116,36,Empleo,163,10.8449767132402,1998-07-20 00:00:00+00
117,36,Pobreza,204,13.5728542914172,1998-07-20 00:00:00+00
118,36,Protección del medio ambiente,30,1.99600798403194,1998-07-20 00:00:00+00
119,36,Narcotráfico,85,5.65535595475715,1998-07-20 00:00:00+00
12,29,"Alzas de precios, inflación",144,9.63210702341137,1995-01-06 00:00:00+00
120,36,Salud,260,17.2987358616101,1998-07-20 00:00:00+00
121,36,Sueldos,80,5.3226879574185,1998-07-20 00:00:00+00
122,36,Vivienda,35,2.32867598137059,1998-07-20 00:00:00+00
123,36,Reformas constitucionales,11,0.731869594145043,1998-07-20 00:00:00+00
124,36,"Alzas de precios, inflación",71,4.72388556220892,1998-07-20 00:00:00+00
125,36,Infraestructura,13,0.864936793080506,1998-07-20 00:00:00+00
126,36,Sistema judicial,39,2.59481037924152,1998-07-20 00:00:00+00
127,37,Corrupción,39,2.59136212624585,1999-06-06 00:00:00+00
128,37,"Delincuencia, asaltos y robos",217,14.4186046511628,1999-06-06 00:00:00+00
129,37,Derechos humanos,25,1.66112956810631,1999-06-06 00:00:00+00
13,29,Protestas y desórdenes callejeros,5,0.334448160535117,1995-01-06 00:00:00+00
130,37,Educación,78,5.18272425249169,1999-06-06 00:00:00+00
131,37,Empleo,277,18.4053156146179,1999-06-06 00:00:00+00
132,37,Pobreza,331,21.9933554817276,1999-06-06 00:00:00+00
133,37,Protección del medio ambiente,26,1.72757475083056,1999-06-06 00:00:00+00
134,37,Narcotráfico,103,6.84385382059801,1999-06-06 00:00:00+00
135,37,Salud,142,9.43521594684385,1999-06-06 00:00:00+00
136,37,Sueldos,88,5.84717607973422,1999-06-06 00:00:00+00
137,37,Vivienda,43,2.85714285714286,1999-06-06 00:00:00+00
138,37,Reformas constitucionales,20,1.32890365448505,1999-06-06 00:00:00+00
139,37,"Alzas de precios, inflación",52,3.45514950166113,1999-06-06 00:00:00+00
14,29,Terrorismo,13,0.869565217391304,1995-01-06 00:00:00+00
140,37,Infraestructura,13,0.863787375415282,1999-06-06 00:00:00+00
141,37,Sistema judicial,43,2.85714285714286,1999-06-06 00:00:00+00
142,38,No contesta,3,0.199468085106383,1999-10-26 00:00:00+00
143,38,No sabe,1,0.0664893617021277,1999-10-26 00:00:00+00
144,38,Corrupción,38,2.52659574468085,1999-10-26 00:00:00+00
145,38,"Delincuencia, asaltos y robos",294,19.5478723404255,1999-10-26 00:00:00+00
146,38,Derechos humanos,24,1.59574468085106,1999-10-26 00:00:00+00
147,38,Educación,93,6.18351063829787,1999-10-26 00:00:00+00
148,38,Empleo,338,22.4734042553191,1999-10-26 00:00:00+00
149,38,Pobreza,271,18.0186170212766,1999-10-26 00:00:00+00
15,30,Corrupción,88,5.85495675316035,1995-07-06 00:00:00+00
150,38,Protección del medio ambiente,9,0.598404255319149,1999-10-26 00:00:00+00
151,38,Narcotráfico,62,4.12234042553191,1999-10-26 00:00:00+00
152,38,Salud,144,9.57446808510638,1999-10-26 00:00:00+00
153,38,Sueldos,81,5.38563829787234,1999-10-26 00:00:00+00
154,38,Vivienda,64,4.25531914893617,1999-10-26 00:00:00+00
155,38,Reformas constitucionales,30,1.99468085106383,1999-10-26 00:00:00+00
156,38,"Alzas de precios, inflación",40,2.65957446808511,1999-10-26 00:00:00+00
157,38,Infraestructura,2,0.132978723404255,1999-10-26 00:00:00+00
158,38,Sistema judicial,10,0.664893617021277,1999-10-26 00:00:00+00
159,39,No contesta,1,0.0665335994677312,2000-04-01 00:00:00+00
16,30,"Delincuencia, asaltos y robos",324,21.5568862275449,1995-07-06 00:00:00+00
160,39,No sabe,1,0.0665335994677312,2000-04-01 00:00:00+00
161,39,Corrupción,30,1.99600798403194,2000-04-01 00:00:00+00
162,39,"Delincuencia, asaltos y robos",250,16.6333998669328,2000-04-01 00:00:00+00
163,39,Derechos humanos,24,1.59680638722555,2000-04-01 00:00:00+00
164,39,Educación,95,6.32069194943447,2000-04-01 00:00:00+00
165,39,Empleo,263,17.4983366600133,2000-04-01 00:00:00+00
166,39,Pobreza,269,17.8975382568197,2000-04-01 00:00:00+00
167,39,Protección del medio ambiente,14,0.931470392548237,2000-04-01 00:00:00+00
168,39,Narcotráfico,87,5.78842315369261,2000-04-01 00:00:00+00
169,39,Salud,165,10.9780439121756,2000-04-01 00:00:00+00
17,30,Derechos humanos,30,1.99600798403194,1995-07-06 00:00:00+00
170,39,Sueldos,136,9.04856952761144,2000-04-01 00:00:00+00
171,39,Vivienda,55,3.65934797072522,2000-04-01 00:00:00+00
172,39,Reformas constitucionales,19,1.26413838988689,2000-04-01 00:00:00+00
173,39,"Alzas de precios, inflación",57,3.79241516966068,2000-04-01 00:00:00+00
174,39,Infraestructura,5,0.332667997338656,2000-04-01 00:00:00+00
175,39,Sistema judicial,32,2.1290751829674,2000-04-01 00:00:00+00
176,40,No contesta,2,0.133067198935462,2001-01-06 00:00:00+00
177,40,No sabe,3,0.199600798403194,2001-01-06 00:00:00+00
178,40,Corrupción,41,2.72787757817698,2001-01-06 00:00:00+00
179,40,"Delincuencia, asaltos y robos",233,15.5023286759814,2001-01-06 00:00:00+00
18,30,Educación,141,9.3812375249501,1995-07-06 00:00:00+00
180,40,Derechos humanos,18,1.19760479041916,2001-01-06 00:00:00+00
181,40,Educación,80,5.3226879574185,2001-01-06 00:00:00+00
182,40,Empleo,363,24.1516966067864,2001-01-06 00:00:00+00
183,40,Pobreza,256,17.0326014637392,2001-01-06 00:00:00+00
184,40,Protección del medio ambiente,28,1.86294078509647,2001-01-06 00:00:00+00
185,40,Narcotráfico,93,6.187624750499,2001-01-06 00:00:00+00
186,40,Salud,107,7.11909514304724,2001-01-06 00:00:00+00
187,40,Sueldos,93,6.187624750499,2001-01-06 00:00:00+00
188,40,Vivienda,52,3.45974717232202,2001-01-06 00:00:00+00
189,40,Reformas constitucionales,18,1.19760479041916,2001-01-06 00:00:00+00
19,30,Empleo,143,9.51430472388556,1995-07-06 00:00:00+00
190,40,"Alzas de precios, inflación",88,5.85495675316035,2001-01-06 00:00:00+00
191,40,Infraestructura,5,0.332667997338656,2001-01-06 00:00:00+00
192,40,Sistema judicial,23,1.53027278775782,2001-01-06 00:00:00+00
193,41,No sabe,1,0.066577896138482,2001-07-20 00:00:00+00
194,41,Corrupción,39,2.5965379494008,2001-07-20 00:00:00+00
195,41,"Delincuencia, asaltos y robos",189,12.5832223701731,2001-07-20 00:00:00+00
196,41,Derechos humanos,21,1.39813581890812,2001-07-20 00:00:00+00
197,41,Educación,94,6.25832223701731,2001-07-20 00:00:00+00
198,41,Empleo,398,26.4980026631158,2001-07-20 00:00:00+00
199,41,Pobreza,245,16.3115845539281,2001-07-20 00:00:00+00
2,29,Corrupción,73,4.88294314381271,1995-01-06 00:00:00+00
20,30,Pobreza,251,16.6999334664005,1995-07-06 00:00:00+00
200,41,Protección del medio ambiente,13,0.865512649800266,2001-07-20 00:00:00+00
201,41,Narcotráfico,77,5.12649800266312,2001-07-20 00:00:00+00
202,41,Salud,147,9.78695073235686,2001-07-20 00:00:00+00
203,41,Sueldos,112,7.45672436750999,2001-07-20 00:00:00+00
204,41,Vivienda,66,4.39414114513981,2001-07-20 00:00:00+00
205,41,Reformas constitucionales,19,1.26498002663116,2001-07-20 00:00:00+00
206,41,"Alzas de precios, inflación",54,3.59520639147803,2001-07-20 00:00:00+00
207,41,Infraestructura,5,0.33288948069241,2001-07-20 00:00:00+00
208,41,Sistema judicial,22,1.4647137150466,2001-07-20 00:00:00+00
209,42,No contesta,2,0.133244503664224,2002-01-28 00:00:00+00
21,30,Protección del medio ambiente,25,1.66333998669328,1995-07-06 00:00:00+00
210,42,Corrupción,47,3.13124583610926,2002-01-28 00:00:00+00
211,42,"Delincuencia, asaltos y robos",205,13.6575616255829,2002-01-28 00:00:00+00
212,42,Derechos humanos,13,0.866089273817455,2002-01-28 00:00:00+00
213,42,Educación,102,6.79546968687542,2002-01-28 00:00:00+00
214,42,Empleo,422,28.1145902731512,2002-01-28 00:00:00+00
215,42,Pobreza,195,12.9913391072618,2002-01-28 00:00:00+00
216,42,Protección del medio ambiente,18,1.19920053297801,2002-01-28 00:00:00+00
217,42,Narcotráfico,78,5.19653564290473,2002-01-28 00:00:00+00
218,42,Salud,138,9.19387075283145,2002-01-28 00:00:00+00
219,42,Sueldos,106,7.06195869420386,2002-01-28 00:00:00+00
22,30,Narcotráfico,104,6.91949434464405,1995-07-06 00:00:00+00
220,42,Vivienda,65,4.33044636908727,2002-01-28 00:00:00+00
221,42,Reformas constitucionales,26,1.73217854763491,2002-01-28 00:00:00+00
222,42,"Alzas de precios, inflación",46,3.06462358427715,2002-01-28 00:00:00+00
223,42,Infraestructura,6,0.399733510992672,2002-01-28 00:00:00+00
224,42,Sistema judicial,32,2.13191205862758,2002-01-28 00:00:00+00
225,43,No contesta,4,0.265957446808511,2002-08-23 00:00:00+00
226,43,No sabe,4,0.265957446808511,2002-08-23 00:00:00+00
227,43,Corrupción,54,3.59042553191489,2002-08-23 00:00:00+00
228,43,"Delincuencia, asaltos y robos",249,16.5558510638298,2002-08-23 00:00:00+00
229,43,Derechos humanos,14,0.930851063829787,2002-08-23 00:00:00+00
23,30,Salud,102,6.78642714570858,1995-07-06 00:00:00+00
230,43,Educación,75,4.98670212765957,2002-08-23 00:00:00+00
231,43,Empleo,321,21.343085106383,2002-08-23 00:00:00+00
232,43,Pobreza,235,15.625,2002-08-23 00:00:00+00
233,43,Protección del medio ambiente,19,1.26329787234043,2002-08-23 00:00:00+00
234,43,Narcotráfico,62,4.12234042553191,2002-08-23 00:00:00+00
235,43,Salud,181,12.0345744680851,2002-08-23 00:00:00+00
236,43,Sueldos,83,5.5186170212766,2002-08-23 00:00:00+00
237,43,Vivienda,65,4.3218085106383,2002-08-23 00:00:00+00
238,43,Reformas constitucionales,34,2.26063829787234,2002-08-23 00:00:00+00
239,43,"Alzas de precios, inflación",31,2.06117021276596,2002-08-23 00:00:00+00
24,30,Sueldos,67,4.45775116433799,1995-07-06 00:00:00+00
240,43,Infraestructura,8,0.531914893617021,2002-08-23 00:00:00+00
241,43,Sistema judicial,65,4.3218085106383,2002-08-23 00:00:00+00
242,44,No contesta,5,0.332225913621262,2003-07-17 00:00:00+00
243,44,No sabe,1,0.0664451827242525,2003-07-17 00:00:00+00
244,44,Corrupción,89,5.91362126245847,2003-07-17 00:00:00+00
245,44,"Delincuencia, asaltos y robos",210,13.953488372093,2003-07-17 00:00:00+00
246,44,Derechos humanos,17,1.12956810631229,2003-07-17 00:00:00+00
247,44,Educación,85,5.64784053156146,2003-07-17 00:00:00+00
248,44,Empleo,319,21.1960132890365,2003-07-17 00:00:00+00
249,44,Pobreza,283,18.8039867109635,2003-07-17 00:00:00+00
25,30,Vivienda,58,3.85894876912841,1995-07-06 00:00:00+00
250,44,Protección del medio ambiente,5,0.332225913621262,2003-07-17 00:00:00+00
251,44,Narcotráfico,69,4.58471760797342,2003-07-17 00:00:00+00
252,44,Salud,163,10.8305647840532,2003-07-17 00:00:00+00
253,44,Sueldos,119,7.90697674418605,2003-07-17 00:00:00+00
254,44,Vivienda,37,2.45847176079734,2003-07-17 00:00:00+00
255,44,Reformas constitucionales,20,1.32890365448505,2003-07-17 00:00:00+00
256,44,"Alzas de precios, inflación",38,2.52491694352159,2003-07-17 00:00:00+00
257,44,Infraestructura,10,0.664451827242525,2003-07-17 00:00:00+00
258,44,Sistema judicial,35,2.32558139534884,2003-07-17 00:00:00+00
259,45,No contesta,2,0.133067198935462,2003-07-30 00:00:00+00
26,30,"Alzas de precios, inflación",163,10.8449767132402,1995-07-06 00:00:00+00
260,45,Corrupción,66,4.39121756487026,2003-07-30 00:00:00+00
261,45,"Delincuencia, asaltos y robos",259,17.2322022621424,2003-07-30 00:00:00+00
262,45,Derechos humanos,17,1.13107119095143,2003-07-30 00:00:00+00
263,45,Educación,120,7.98403193612774,2003-07-30 00:00:00+00
264,45,Empleo,270,17.9640718562874,2003-07-30 00:00:00+00
265,45,Pobreza,212,14.105123087159,2003-07-30 00:00:00+00
266,45,Protección del medio ambiente,14,0.931470392548237,2003-07-30 00:00:00+00
267,45,Narcotráfico,77,5.1230871590153,2003-07-30 00:00:00+00
268,45,Salud,171,11.377245508982,2003-07-30 00:00:00+00
269,45,Sueldos,116,7.71789753825682,2003-07-30 00:00:00+00
27,30,Terrorismo,7,0.465735196274118,1995-07-06 00:00:00+00
270,45,Vivienda,58,3.85894876912841,2003-07-30 00:00:00+00
271,45,Reformas constitucionales,19,1.26413838988689,2003-07-30 00:00:00+00
272,45,"Alzas de precios, inflación",56,3.72588157019295,2003-07-30 00:00:00+00
273,45,Infraestructura,9,0.598802395209581,2003-07-30 00:00:00+00
274,45,Sistema judicial,37,2.46174318030605,2003-07-30 00:00:00+00
275,46,No contesta,1,0.0664451827242525,2003-12-07 00:00:00+00
276,46,No sabe,1,0.0664451827242525,2003-12-07 00:00:00+00
277,46,Corrupción,91,6.04651162790698,2003-12-07 00:00:00+00
278,46,"Delincuencia, asaltos y robos",346,22.9900332225914,2003-12-07 00:00:00+00
279,46,Derechos humanos,14,0.930232558139535,2003-12-07 00:00:00+00
28,31,No contesta,3,0.199600798403194,1995-12-24 00:00:00+00
280,46,Educación,119,7.90697674418605,2003-12-07 00:00:00+00
281,46,Empleo,197,13.0897009966777,2003-12-07 00:00:00+00
282,46,Pobreza,198,13.156146179402,2003-12-07 00:00:00+00
283,46,Protección del medio ambiente,18,1.19601328903654,2003-12-07 00:00:00+00
284,46,Narcotráfico,88,5.84717607973422,2003-12-07 00:00:00+00
285,46,Salud,153,10.1661129568106,2003-12-07 00:00:00+00
286,46,Sueldos,126,8.37209302325581,2003-12-07 00:00:00+00
287,46,Vivienda,41,2.72425249169435,2003-12-07 00:00:00+00
288,46,Reformas constitucionales,16,1.06312292358804,2003-12-07 00:00:00+00
289,46,"Alzas de precios, inflación",38,2.52491694352159,2003-12-07 00:00:00+00
29,31,No sabe,1,0.0665335994677312,1995-12-24 00:00:00+00
290,46,Infraestructura,6,0.398671096345515,2003-12-07 00:00:00+00
291,46,Sistema judicial,52,3.45514950166113,2003-12-07 00:00:00+00
292,47,No contesta,3,0.199468085106383,2004-07-28 00:00:00+00
293,47,No sabe,1,0.0664893617021277,2004-07-28 00:00:00+00
294,47,Corrupción,95,6.31648936170213,2004-07-28 00:00:00+00
295,47,"Delincuencia, asaltos y robos",328,21.8085106382979,2004-07-28 00:00:00+00
296,47,Derechos humanos,15,0.997340425531915,2004-07-28 00:00:00+00
297,47,Educación,87,5.78457446808511,2004-07-28 00:00:00+00
298,47,Empleo,234,15.5585106382979,2004-07-28 00:00:00+00
299,47,Pobreza,198,13.1648936170213,2004-07-28 00:00:00+00
3,29,"Delincuencia, asaltos y robos",284,18.9966555183946,1995-01-06 00:00:00+00
30,31,Corrupción,60,3.99201596806387,1995-12-24 00:00:00+00
300,47,Protección del medio ambiente,13,0.86436170212766,2004-07-28 00:00:00+00
301,47,Narcotráfico,73,4.85372340425532,2004-07-28 00:00:00+00
302,47,Salud,172,11.436170212766,2004-07-28 00:00:00+00
303,47,Sueldos,113,7.51329787234043,2004-07-28 00:00:00+00
304,47,Vivienda,53,3.52393617021277,2004-07-28 00:00:00+00
305,47,Reformas constitucionales,12,0.797872340425532,2004-07-28 00:00:00+00
306,47,"Alzas de precios, inflación",37,2.46010638297872,2004-07-28 00:00:00+00
307,47,Infraestructura,11,0.731382978723404,2004-07-28 00:00:00+00
308,47,Sistema judicial,59,3.92287234042553,2004-07-28 00:00:00+00
309,48,No contesta,3,0.199600798403194,2004-12-10 00:00:00+00
31,31,"Delincuencia, asaltos y robos",227,15.103127079175,1995-12-24 00:00:00+00
310,48,No sabe,3,0.199600798403194,2004-12-10 00:00:00+00
311,48,Corrupción,80,5.3226879574185,2004-12-10 00:00:00+00
312,48,"Delincuencia, asaltos y robos",320,21.290751829674,2004-12-10 00:00:00+00
313,48,Derechos humanos,12,0.798403193612774,2004-12-10 00:00:00+00
314,48,Educación,117,7.78443113772455,2004-12-10 00:00:00+00
315,48,Empleo,243,16.1676646706587,2004-12-10 00:00:00+00
316,48,Pobreza,181,12.0425815036593,2004-12-10 00:00:00+00
317,48,Protección del medio ambiente,9,0.598802395209581,2004-12-10 00:00:00+00
318,48,Narcotráfico,95,6.32069194943447,2004-12-10 00:00:00+00
319,48,Salud,160,10.645375914837,2004-12-10 00:00:00+00
32,31,Derechos humanos,37,2.46174318030605,1995-12-24 00:00:00+00
320,48,Sueldos,128,8.51630073186959,2004-12-10 00:00:00+00
321,48,Vivienda,45,2.9940119760479,2004-12-10 00:00:00+00
322,48,Reformas constitucionales,21,1.39720558882236,2004-12-10 00:00:00+00
323,48,"Alzas de precios, inflación",36,2.39520958083832,2004-12-10 00:00:00+00
324,48,Infraestructura,6,0.399201596806387,2004-12-10 00:00:00+00
325,48,Sistema judicial,44,2.92747837658017,2004-12-10 00:00:00+00
326,49,No contesta,6,0.398671096345515,2005-07-14 00:00:00+00
327,49,Corrupción,68,4.51827242524917,2005-07-14 00:00:00+00
328,49,"Delincuencia, asaltos y robos",355,23.5880398671096,2005-07-14 00:00:00+00
329,49,Derechos humanos,16,1.06312292358804,2005-07-14 00:00:00+00
33,31,Educación,126,8.38323353293413,1995-12-24 00:00:00+00
330,49,Educación,115,7.64119601328904,2005-07-14 00:00:00+00
331,49,Empleo,197,13.0897009966777,2005-07-14 00:00:00+00
332,49,Pobreza,199,13.2225913621262,2005-07-14 00:00:00+00
333,49,Protección del medio ambiente,13,0.863787375415282,2005-07-14 00:00:00+00
334,49,Narcotráfico,67,4.45182724252492,2005-07-14 00:00:00+00
335,49,Salud,163,10.8305647840532,2005-07-14 00:00:00+00
336,49,Sueldos,133,8.83720930232558,2005-07-14 00:00:00+00
337,49,Vivienda,73,4.85049833887043,2005-07-14 00:00:00+00
338,49,Reformas constitucionales,12,0.79734219269103,2005-07-14 00:00:00+00
339,49,"Alzas de precios, inflación",49,3.25581395348837,2005-07-14 00:00:00+00
34,31,Empleo,141,9.3812375249501,1995-12-24 00:00:00+00
340,49,Infraestructura,16,1.06312292358804,2005-07-14 00:00:00+00
341,49,Sistema judicial,23,1.52823920265781,2005-07-14 00:00:00+00
342,50,No contesta,3,0.199335548172757,2005-09-21 00:00:00+00
343,50,No sabe,2,0.132890365448505,2005-09-21 00:00:00+00
344,50,Corrupción,56,3.72093023255814,2005-09-21 00:00:00+00
345,50,"Delincuencia, asaltos y robos",316,20.9966777408638,2005-09-21 00:00:00+00
346,50,Derechos humanos,19,1.2624584717608,2005-09-21 00:00:00+00
347,50,Educación,123,8.17275747508306,2005-09-21 00:00:00+00
348,50,Empleo,185,12.2923588039867,2005-09-21 00:00:00+00
349,50,Pobreza,215,14.2857142857143,2005-09-21 00:00:00+00
35,31,Pobreza,221,14.7039254823686,1995-12-24 00:00:00+00
350,50,Protección del medio ambiente,16,1.06312292358804,2005-09-21 00:00:00+00
351,50,Narcotráfico,86,5.71428571428571,2005-09-21 00:00:00+00
352,50,Salud,175,11.6279069767442,2005-09-21 00:00:00+00
353,50,Sueldos,125,8.30564784053156,2005-09-21 00:00:00+00
354,50,Vivienda,50,3.32225913621263,2005-09-21 00:00:00+00
355,50,"Alzas de precios, inflación",58,3.85382059800664,2005-09-21 00:00:00+00
356,50,Infraestructura,10,0.664451827242525,2005-09-21 00:00:00+00
357,50,Sistema judicial,47,3.12292358803987,2005-09-21 00:00:00+00
358,50,Sistema electoral binominal,19,1.2624584717608,2005-09-21 00:00:00+00
359,51,No contesta,3,0.199335548172757,2005-11-14 00:00:00+00
36,31,Protección del medio ambiente,23,1.53027278775782,1995-12-24 00:00:00+00
360,51,No sabe,2,0.132890365448505,2005-11-14 00:00:00+00
361,51,Corrupción,48,3.18936877076412,2005-11-14 00:00:00+00
362,51,"Delincuencia, asaltos y robos",355,23.5880398671096,2005-11-14 00:00:00+00
